Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation_date,report_date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
349396,Influenza - Avian,;H5 HPAI;,-36.956,-73.167,SPU PLAYA ESCUDRON,Chile,Americas,2023-03-17T00:00:00Z,2023-03-27T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",OIE,,,Confirmed
347886,Influenza - Avian,;H5N1 HPAI;,-36.6761,-72.2881,CHILLAN VIEJO,Chile,Americas,2023-02-27T00:00:00Z,2023-03-13T00:00:00Z,"Wild,Black-necked swan (Cygnus melancoryphus),Domestic,Unspecified bird,",OIE,,,Confirmed
352216,Influenza - Avian,;H5N1 HPAI;,-36.79,-72.7346,Criadero Fundo Chequen,Chile,Americas,2023-04-04T00:00:00Z,2023-04-25T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
351494,Influenza - Avian,;H5 HPAI;,-36.22,-72.8,Ñuble,Chile,Americas,,2023-04-19T00:00:00Z,"Wild,Chilean dolphin (Cephalorhynchus eutropia), ,",National authorities,,,Confirmed
352257,Influenza - Avian,;H5N1 HPAI;,-36.8093,-72.7177,Fundo Tarapaca,Chile,Americas,2023-04-16T00:00:00Z,2023-04-28T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
347884,Influenza - Avian,;H5N1 HPAI;,-36.7368,-72.9974, PLAYA PENCO,Chile,Americas,2023-02-26T00:00:00Z,2023-03-13T00:00:00Z,"Wild,Kelp gull,",OIE,,,Confirmed
352223,Influenza - Avian,;H5N1 HPAI;,-36.7919,-72.7386,Fundo Chequen,Chile,Americas,2023-03-22T00:00:00Z,2023-04-25T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
349871,Influenza - Avian,;H5N1 HPAI;,-36.7919,-72.7386,Fundo Chequen,Chile,Americas,2023-03-22T00:00:00Z,2023-03-30T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
352217,Influenza - Avian,;H5N1 HPAI;,-36.7929,-72.7387,Sector Crianza. Agrochequen,Chile,Americas,2023-03-27T00:00:00Z,2023-04-25T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
349737,Influenza - Avian,;H5N1 HPAI;,52.041,5.076,NIEUWEGEIN,Netherlands,Europe,2023-02-21T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349434,Influenza - Avian,;H5N1 HPAI;,52.02,5.192,HOUTEN,Netherlands,Europe,2023-03-15T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350101,Influenza - Avian,;H5N1 HPAI;,52.06,5.3,DRIEBERGEN-RIJSENBURG,Netherlands,Europe,2023-03-22T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350097,Influenza - Avian,;H5N1 HPAI;,52.113,5.023,VLEUTEN,Netherlands,Europe,2023-03-22T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349469,Influenza - Avian,;H5N1 HPAI;,52.266,5.272,EEMNES,Netherlands,Europe,2023-03-02T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349440,Influenza - Avian,;H5N1 HPAI;,52.184,5.392,AMERSFOORT,Netherlands,Europe,2023-03-15T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349731,Influenza - Avian,;H5N1 HPAI;,52.203,4.865,MIJDRECHT,Netherlands,Europe,2023-02-22T00:00:00Z,2023-03-25T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
349468,Influenza - Avian,;H5N1 HPAI;,52.2088,5.068,LOOSDRECHT,Netherlands,Europe,2023-03-02T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349436,Influenza - Avian,;H5N1 HPAI;,52.102,5.043,UTRECHT,Netherlands,Europe,2023-03-15T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349435,Influenza - Avian,;H5N1 HPAI;,52.082,5.184,UTRECHT,Netherlands,Europe,2023-03-15T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Common moorhen (Gallinula chloropus),",OIE,,,Confirmed
349429,Influenza - Avian,;H5N1 HPAI;,52.02,5.191,HOUTEN,Netherlands,Europe,2023-03-15T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349457,Influenza - Avian,;H5N1 HPAI;,52.282,4.987,OUDERKERK AAN DE AMSTEL,Netherlands,Europe,2023-03-06T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349443,Influenza - Avian,;H5N1 HPAI;,52.184,5.394,AMERSFOORT,Netherlands,Europe,2023-03-13T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349727,Influenza - Avian,;H5N1 HPAI;,52.101,5.226,ZEIST,Netherlands,Europe,2023-02-24T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349451,Influenza - Avian,;H5N1 HPAI;,52.028,5.154,HOUTEN,Netherlands,Europe,2023-03-08T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350099,Influenza - Avian,;H5N1 HPAI;,52.018,5.192,HOUTEN,Netherlands,Europe,2023-03-22T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349454,Influenza - Avian,;H5N1 HPAI;,52.042,5.178,HOUTEN,Netherlands,Europe,2023-03-06T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
346709,Influenza - Avian,;H5N1 HPAI;,45.768,14.3623,Cerknica,Slovenia,Europe,2023-02-20T00:00:00Z,2023-02-24T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
346712,Influenza - Avian,;H5N1 HPAI;,45.7677,14.3624,Cerknica,Slovenia,Europe,2023-02-21T00:00:00Z,2023-02-24T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
348556,Influenza - Avian,;H5N1 HPAI;,45.771,14.3572,CERKNICA LAKE,Slovenia,Europe,2023-03-08T00:00:00Z,2023-03-21T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
348374,Influenza - Avian,;H5 HPAI;,-29.903591,-71.273245,DESEMBOCADURA DEL RIO ELQUI,Chile,Americas,2023-03-08T00:00:00Z,2023-03-17T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",OIE,,,Confirmed
352220,Influenza - Avian,;H5 HPAI;,-29.247673,-71.468002,Punta de Choros,Chile,Americas,2023-03-24T00:00:00Z,2023-04-24T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",OIE,,,Confirmed
347788,Influenza - Avian,;HPAI;,-30.1534,-71.3744,Morrillos beach,Chile,Americas,,2023-03-09T00:00:00Z,"Wild,Humboldt penguin (Spheniscus humboldti),",National authorities,,,Confirmed
347550,Influenza - Avian,;H5N1 HPAI;,-30.293,-71.61069,Puerto Aldea,Chile,Americas,2023-02-16T00:00:00Z,2023-03-03T00:00:00Z,"Wild,Peruvian pelican (Pelecanus thagus),",OIE,,,Confirmed
347771,Influenza - Avian,;H5N1 HPAI;,33.5901,130.4017,Fukuoka-City1,Japan,Asia,2023-03-01T00:00:00Z,2023-03-10T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
348092,Influenza - Avian,;H5N1 HPAI;,33.5902,130.4017,FUKUOKA-CITY2,Japan,Asia,2023-02-17T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
351718,Influenza - Avian,;H5N1 HPAI;,33.5902,130.4017,FUKUOKA-CITY3,Japan,Asia,2023-03-09T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
349431,Influenza - Avian,;H5N1 HPAI;,51.545,3.834,WOLPHAARTSDIJK,Netherlands,Europe,2023-03-15T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349459,Influenza - Avian,;H5N1 HPAI;,51.6,3.849,COLIJNSPLAAT,Netherlands,Europe,2023-03-06T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350109,Influenza - Avian,;H5N1 HPAI;,51.444,3.636,RITTHEM,Netherlands,Europe,2023-03-20T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",OIE,,,Confirmed
349717,Influenza - Avian,;H5N1 HPAI;,51.543,3.926,WILHELMINADORP,Netherlands,Europe,2023-02-28T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349716,Influenza - Avian,;H5N1 HPAI;,51.306,3.462,OOSTBURG,Netherlands,Europe,2023-02-28T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349397,Influenza - Avian,;H5 HPAI;,-33.954425,-71.871268,PLAYA MATANZAS,Chile,Americas,2023-03-17T00:00:00Z,2023-03-27T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",OIE,,,Confirmed
352222,Influenza - Avian,;H5N1 HPAI;,-34.1368,-70.8252,"Parcela 22, Santa Elena, Villa Don Sergio, Comuna de Rancagua",Chile,Americas,2023-03-20T00:00:00Z,2023-04-17T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
348222,Influenza - Avian,;H5N1 HPAI;,-34.1121,-70.8475,"Rubiana 1, Comuna de Rancagua",Chile,Americas,2023-03-13T00:00:00Z,2023-03-14T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
349430,Influenza - Avian,;H5N1 HPAI;,52.139,4.671,ALPHEN AAN DEN RIJN,Netherlands,Europe,2023-03-15T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349743,Influenza - Avian,;H5N1 HPAI;,51.967,4.152,HOEK VAN HOLLAND,Netherlands,Europe,2023-02-21T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350098,Influenza - Avian,;H5N1 HPAI;,52.055,4.33,RIJSWIJK,Netherlands,Europe,2023-03-22T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349464,Influenza - Avian,;H5N1 HPAI;,51.832,4.995,GORINCHEM,Netherlands,Europe,2023-03-02T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349475,Influenza - Avian,;H5N1 HPAI;,51.838,4.666,HENDRIK-IDO-AMBACHT,Netherlands,Europe,2023-03-02T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349741,Influenza - Avian,;H5N1 HPAI;,51.911,4.429,ROTTERDAM,Netherlands,Europe,2023-02-21T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
350102,Influenza - Avian,;H5N1 HPAI;,51.927,4.229,MAASSLUIS,Netherlands,Europe,2023-03-22T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349445,Influenza - Avian,;H5N1 HPAI;,51.982,5.1246,HAGESTEIN,Netherlands,Europe,2023-03-13T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349465,Influenza - Avian,;H5N1 HPAI;,51.978,5.123,HAGESTEIN,Netherlands,Europe,2023-03-02T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349725,Influenza - Avian,;H5N1 HPAI;,51.83,4.1584,HELLEVOETSLUIS,Netherlands,Europe,2023-02-24T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Curlew,",OIE,,,Confirmed
349738,Influenza - Avian,;H5N1 HPAI;,51.895,4.459,ROTTERDAM,Netherlands,Europe,2023-02-21T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349453,Influenza - Avian,;H5N1 HPAI;,51.902,4.692,LEKKERKERK,Netherlands,Europe,2023-03-06T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349723,Influenza - Avian,;H5N1 HPAI;,51.809,4.62,ZWIJNDRECHT,Netherlands,Europe,2023-02-24T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
348555,Influenza - Avian,;H5N1 HPAI;,46.0023,14.4683,LJUBLJANA BARJE,Slovenia,Europe,2023-03-09T00:00:00Z,2023-03-21T00:00:00Z,"Wild,Buzzard,",OIE,,,Confirmed
346711,Influenza - Avian,;H5N1 HPAI;,46.5317,16.4381,Lendava,Slovenia,Europe,2023-02-16T00:00:00Z,2023-02-24T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
346710,Influenza - Avian,;H5N1 HPAI;,46.5317,16.4381,Lendava,Slovenia,Europe,2023-02-18T00:00:00Z,2023-02-24T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",OIE,,,Confirmed
349151,Influenza - Avian,;H5N1 HPAI;,-35.8517,-71.5796,Escuela Agricola Salesianos Don Bosco ,Chile,Americas,2023-03-15T00:00:00Z,2023-03-22T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
350036,Influenza - Avian,;HPAI;,-34.983333,-72,Iloca Beach,Chile,Americas,,2023-03-28T00:00:00Z,"Wild,sea lion,",National authorities,,,Confirmed
352001,Influenza - Avian,;H5 HPAI;,-35.5093,-71.5567,Avícola Reinero,Chile,Americas,2023-04-06T00:00:00Z,2023-04-26T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
351482,Influenza - Avian,;H5 HPAI;,-35.61511,-71.512312,Maule,Chile,Americas,,2023-04-17T00:00:00Z,"Wild,Chilean dolphin (Cephalorhynchus eutropia), ,",National authorities,,,Confirmed
349401,Influenza - Avian,;H5 HPAI;,-34.9407,-72.1822,PLAYA ILOCA,Chile,Americas,2023-03-13T00:00:00Z,2023-03-27T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",OIE,,,Confirmed
348377,Influenza - Avian,;H5N1 HPAI;,-33.7,-71.216667,Melipilla,Chile,Americas,,2023-03-17T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
351701,Influenza - Avian,;H5N1 HPAI;,42.5748,141.9266,MUKAWA-TOWN2,Japan,Asia,2023-03-30T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
351699,Influenza - Avian,;H5N1 HPAI;,43.3302,145.5827,NEMURO-CITY1,Japan,Asia,2023-03-01T00:00:00Z,2023-04-21T00:00:00Z,"Wild,White tailed eagle (Haliaeetus albicilla),",OIE,,,Confirmed
350755,Influenza - Avian,;H5N1 HPAI;,42.8208,141.6508,Chitose-City3,Japan,Asia,2023-04-06T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
351716,Influenza - Avian,;H5N1 HPAI;,43.0619,141.3544,SAPPORO-CITY5,Japan,Asia,2023-03-13T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
350772,Influenza - Avian,;H5N1 HPAI;,42.8208,141.6508,Chitose-City2,Japan,Asia,2023-04-02T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
351702,Influenza - Avian,;H5N1 HPAI;,42.0165,143.1482,ERIMO-TOWN1,Japan,Asia,2023-03-29T00:00:00Z,2023-04-21T00:00:00Z,"Wild,White tailed eagle (Haliaeetus albicilla),",OIE,,,Confirmed
351698,Influenza - Avian,;H5N1 HPAI;,43.0619,141.3544,Sapporo-City1,Japan,Asia,2023-04-12T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
351704,Influenza - Avian,;H5N1 HPAI;,43.5582,142.044,AKABIRA-CITY1,Japan,Asia,2023-03-26T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
350756,Influenza - Avian,;H5N1 HPAI;,42.8208,141.6508,Chitose-City2,Japan,Asia,2023-04-02T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
351717,Influenza - Avian,;H5N1 HPAI;,42.9848,144.3813,KUSHIRO-CITY3,Japan,Asia,2023-03-10T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
349870,Influenza - Avian,;H5N1 HPAI;,42.8208,141.6508,Chitose-City1,Japan,Asia,2023-03-27T00:00:00Z,2023-03-31T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350771,Influenza - Avian,;H5N1 HPAI;,42.8208,141.6508,Chitose-City3,Japan,Asia,2023-04-06T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
348554,Influenza - Avian,;H5N1 HPAI;,45.9365,15.4805,KRŠKO,Slovenia,Europe,2023-03-14T00:00:00Z,2023-03-21T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
352256,Influenza - Avian,;H5N1 HPAI;,-32.7451,-71.18,Sector Santa Ana,Chile,Americas,2023-04-19T00:00:00Z,2023-04-28T00:00:00Z,"Domestic,Turkey,",OIE,,,Confirmed
350235,Influenza - Avian,;HPAI;,-32.7501,-71.2442,Sector Pucalan 6,Chile,Americas,2023-03-29T00:00:00Z,2023-04-04T00:00:00Z,"Domestic,Turkey,",OIE,,,Confirmed
352219,Influenza - Avian,;H5 HPAI;,-32.915378,-71.50788,Playa la Boca (Concón),Chile,Americas,2023-03-29T00:00:00Z,2023-04-24T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",OIE,,,Confirmed
347349,Influenza - Avian,;H5N1 HPAI;,-33.8013,-71.7258,Estero El Yali,Chile,Americas,2023-02-20T00:00:00Z,2023-03-03T00:00:00Z,"Wild,Swan,",OIE,,,Confirmed
350234,Influenza - Avian,;HPAI;,-32.7515,-71.2476,Sector La Piedra,Chile,Americas,2023-03-29T00:00:00Z,2023-04-04T00:00:00Z,"Domestic,Turkey,",OIE,,,Confirmed
349395,Influenza - Avian,;H5 HPAI;,-33.019,-71.6425,PLAYA CARVALLO,Chile,Americas,2023-03-19T00:00:00Z,2023-03-27T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",OIE,,,Confirmed
351256,Influenza - Avian,;HPAI;,-32.7151,-71.1879,Sector Melon,Chile,Americas,2023-04-12T00:00:00Z,2023-04-17T00:00:00Z,"Domestic,Turkey,",OIE,,,Confirmed
351493,Influenza - Avian,;H5N1 HPAI;,-32.804,-71.052,Sector Los Tilos. Comuna de Hijuelas,Chile,Americas,2023-04-16T00:00:00Z,2023-04-19T00:00:00Z,"Domestic,Turkey,",OIE,,,Confirmed
348086,Influenza - Avian,;H5N1 HPAI;,36.4574,140.4868,NAKA-CITY2,Japan,Asia,2023-02-27T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Whooper Swan:Cygnus cygnus(Anatidae),",OIE,,,Confirmed
348088,Influenza - Avian,;H5N1 HPAI;,36.2392,140.3526,OMITAMA-CITY2,Japan,Asia,2023-02-24T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Whooper Swan:Cygnus cygnus(Anatidae),",OIE,,,Confirmed
348085,Influenza - Avian,;H5N1 HPAI;,36.2392,140.3526,OMITAMA-CITY3,Japan,Asia,2023-03-01T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Whooper Swan:Cygnus cygnus(Anatidae),",OIE,,,Confirmed
348087,Influenza - Avian,;H5N1 HPAI;,36.4087,136.4457,KOMATSU-CITY1,Japan,Asia,2023-02-27T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
350829,Influenza - Avian,;H5N1 HPAI;,35.62508,126.89203,"JEONGUNAM-RO, JEONGU-MYEON, JEONGEUP-SI, JEOLLABUK-DO",Republic of Korea,Asia,2023-02-23T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350828,Influenza - Avian,;H5N1 HPAI;,35.587738,126.804291,"YEONGWON-RO, JEONGEUP-SI, JEOLLABUK-DO",Republic of Korea,Asia,2023-02-23T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350830,Influenza - Avian,;H5N1 HPAI;,35.816667,127.15,"GALMA-RI, BUSEOK-MYEON, SEOSAN-SI, CHUNGCHEONGNAM-DO",Republic of Korea,Asia,2023-02-21T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350825,Influenza - Avian,;H5N1 HPAI;,35.579608,126.773075,"IPGO-RO, SOSEONG-MYEON, JEONGEUP-SI, JEOLLABUK-DO",Republic of Korea,Asia,2023-03-08T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350831,Influenza - Avian,;H5N1 HPAI;,35.570394,126.797041,"DEUNGGYE-RI, SOSEONG-MYEON, JEONGEUP-SI, JEOLLABUK-DO",Republic of Korea,Asia,2023-02-21T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
351706,Influenza - Avian,;H5N1 HPAI;,39.702,141.1545,MORIOKA-CITY3,Japan,Asia,2023-03-19T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
348910,Influenza - Avian,;H5N1 HPAI;,39.1957,141.1163,KANEGASAKI-TOWN1,Japan,Asia,2023-03-13T00:00:00Z,2023-03-23T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
351710,Influenza - Avian,;H5N1 HPAI;,39.702,141.1545,MORIOKA-CITY2,Japan,Asia,2023-03-16T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Corvidae (incognita),",OIE,,,Confirmed
350824,Influenza - Avian,;H5N1 HPAI;,34.964509,126.679063,"DEOKSAN-GIL, WANGGOK-MYEON, NAJU-SI, JEOLLANAM-DO",Republic of Korea,Asia,2023-04-01T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350823,Influenza - Avian,;H5N1 HPAI;,34.957339,126.72121,"SEYEONG-RO, SEJI-MYEON, NAJU-SI, JEOLLANAM-DO",Republic of Korea,Asia,2023-04-07T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
351712,Influenza - Avian,;H5N1 HPAI;,35.5714,139.3731,SAGAMIHARA-CITY4,Japan,Asia,2023-03-15T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
351720,Influenza - Avian,;H5N1 HPAI;,35.5714,139.3731,SAGAMIHARA-CITY1,Japan,Asia,2023-03-03T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
351715,Influenza - Avian,;H5N1 HPAI;,35.5714,139.3731,SAGAMIHARA-CITY2,Japan,Asia,2023-03-10T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
351714,Influenza - Avian,;H5N1 HPAI;,35.5714,139.3731,SAGAMIHARA-CITY3,Japan,Asia,2023-03-10T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
350747,Influenza - Avian,;H3N8 HPAI;,22.889451,112.430983,Guangdong Sheng,China,Asia,2023-02-22T00:00:00Z,2023-03-27T00:00:00Z,,WHO,1,1,Confirmed
350832,Influenza - Avian,;H5N1 HPAI;,38.006886,126.962683,"GUMI-RI, BAEKHAK-MYEON, YEONCHEON-GUN, GYEONGGI-DO",Republic of Korea,Asia,2023-02-21T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350826,Influenza - Avian,;H5N1 HPAI;,37.789255,126.381477,"INHWA-RO, YANGSA-MYEON, GANGHWA-GUN, INCHEON",Republic of Korea,Asia,2023-03-07T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350827,Influenza - Avian,;H5N1 HPAI;,36.408308,128.237441,"YEONGNAMJEIL-RO, NAKDONG-MYEON, SANGJU-SI, GYEONGSANGBUK-DO",Republic of Korea,Asia,2023-02-27T00:00:00Z,2023-04-12T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
348091,Influenza - Avian,;H5N1 HPAI;,38.2682,140.8693,SENDAI-CITY4,Japan,Asia,2023-02-17T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Whooper Swan:Cygnus cygnus(Anatidae),",OIE,,,Confirmed
348089,Influenza - Avian,;H5N1 HPAI;,38.7302,141.021,KURIHARA-CITY4,Japan,Asia,2023-02-23T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Goshawk,",OIE,,,Confirmed
347769,Influenza - Avian,;H5N1 HPAI;,15.805,-87.5416,Tela Atlantida,Honduras,Americas,2023-02-22T00:00:00Z,2023-03-12T00:00:00Z,"Wild,Brown pelican (Pelecanus occidentalis),",OIE,,,Confirmed
350816,Influenza - Avian,;HPAI;,-6.863998,107.616626,Jawa Barat,Indonesia,Asia,,2023-04-13T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
351703,Influenza - Avian,;H5N1 HPAI;,38.224,139.48,MURAKAMI-CITY6,Japan,Asia,2023-03-27T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
348911,Influenza - Avian,;H5N1 HPAI;,38.0595,139.4103,Tainai-City2,Japan,Asia,2023-03-11T00:00:00Z,2023-03-23T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
351705,Influenza - Avian,;H5N1 HPAI;,38.224,139.48,MURAKAMI-CITY5,Japan,Asia,2023-03-24T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Large-billed Crow (Corvus macrorhynchos),",OIE,,,Confirmed
